id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
31317,15658,31316,17,3594,4770836839,1000,1,1000,40
31318,15659,31319,358,1924,101502136,1,1,1000,144
31319,15659,31318,1924,358,1898497864,1000,1,1000,40
31320,15660,31321,359,2687,555885391,1,1,1000,144
31321,15660,31320,2687,359,16221329609,1000,10,1000,144
31322,15661,31323,54,3591,3157663,1000,1,0,40
31323,15661,31322,3591,54,167342337,1000,10,1000,14
31324,15662,31325,1088,3595,54791455,1000,1,1000,40
31325,15662,31324,3595,1088,1119968545,1000,1,1000,40
31326,15663,31327,3596,194,37844361,1000,1,1000,40
31327,15663,31326,194,3596,421925639,1000,10,1,34
31328,15664,31329,3596,1931,8995851,1000,1,1000,40
31329,15664,31328,1931,3596,507059149,1000,50,1000,40
31330,15665,31331,3115,130,12410151,1000,1,1000,40
31331,15665,31330,130,3115,1987589849,1,1,1000,40
31332,15666,31333,3594,345,199276391,200,10,1000,40
31333,15666,31332,345,3594,4800723609,1,1,1000,144
31334,15667,31335,352,3594,223957352,1,1,1000,144
31335,15667,31334,3594,352,4776042648,200,10,1000,40
31336,15668,31337,3594,3464,302856162,200,10,1000,40
31337,15668,31336,3464,3594,4697143838,490,1,1000,40
31338,15669,31339,3597,3074,1464175,1,1,1000,40
31339,15669,31338,3074,3597,98535825,10,100,1000,420
31340,15670,31341,3594,201,133169429,200,10,1000,40
31341,15670,31340,201,3594,4866830571,100,1000,1,50
31342,15671,31343,3594,2010,34906131,200,10,1000,40
31343,15671,31342,2010,3594,4965093869,0,13,1,34
31344,15672,31345,3594,219,68571398,200,10,1000,40
31345,15672,31344,219,3594,4931428602,2000,100,1000,200
31346,15673,31347,3569,344,3045037,1000,1,1000,40
31347,15673,31346,344,3569,82206963,1,1,1000,144
31348,15674,31349,352,3594,655424389,1,1,1000,144
31349,15674,31348,3594,352,14344575611,200,10,1000,40
31350,15675,31351,2515,151,28670103,13179,788,1,28
31351,15675,31350,151,2515,977015897,2,0,0,144
31352,15676,31353,46,3530,6177120,1000,1,0,40
31353,15676,31352,3530,46,306957880,1000,10,1000,14
31354,15677,31355,3594,130,112130121,100,10,1000,40
31355,15677,31354,130,3594,1887869879,1,256,1000,40
31356,15678,31357,2361,807,4841387,1000,1,1,40
31357,15678,31356,807,2361,45158613,1000,1,1000,40
31358,15679,31359,3598,820,2403825,1000,1,1000,40
31359,15679,31358,820,3598,29920175,1000,1,1,40
31360,15680,31361,95,3598,519163,1000,1,1000,40
31361,15680,31360,3598,95,34119837,1000,1,1000,40
31362,15681,31363,115,3598,544342,450,1,1000,40
31363,15681,31362,3598,115,34094658,1000,1,1000,40
31364,15682,31365,3598,130,2632949,1000,1,1000,40
31365,15682,31364,130,3598,32000051,1,1,1000,40
31366,15683,31367,3281,3597,9237716,1000,1,1000,40
31367,15683,31366,3597,3281,90762284,1,1,1000,40
31368,15684,31369,3107,3598,446383,1000,1,1000,40
31369,15684,31368,3598,3107,34185617,1000,1,1000,40
31370,15685,31371,3598,1473,490242,1000,1,1000,40
31371,15685,31370,1473,3598,34140758,1,1,1000,144
31372,15686,31373,3598,342,3334538,1000,1,1000,40
31373,15686,31372,342,3598,31292462,1,1,1000,144
31374,15687,31375,3598,376,2157831,1000,1,1000,40
31375,15687,31374,376,3598,32464169,1000,1,1,40
31376,15688,31377,3598,350,1669456,1000,1,1000,40
31377,15688,31376,350,3598,32955544,1,1,1000,144
31378,15689,31379,2515,1205,74090250,5505,329,1,28
31379,15689,31378,1205,2515,927512750,0,0,1000,25
31380,15690,31381,3594,326,804648056,200,10,1000,40
31381,15690,31380,326,3594,9195351944,1,1,1000,144
31382,15691,31383,3232,3285,7221200,1000,1,1000,40
31383,15691,31382,3285,3232,212778800,100,1,1000,40
31384,15692,31385,3597,3285,2459757,1,1,1000,40
31385,15692,31384,3285,3597,217540243,100,1,1000,40
31386,15693,31387,3599,46,186762772,500,100,1000,144
31387,15693,31386,46,3599,1693557228,1000,1,1,40
31388,15694,31389,1426,621,128246608,1000,100,1000,144
31389,15694,31388,621,1426,1871755392,1000,1,1000,40
31390,15695,31391,3600,820,4640003,1000,1,1000,40
31391,15695,31390,820,3600,46268997,1000,1,1000,40
31392,15696,31393,54,3600,2117902,1000,1,1000,40
31393,15696,31392,3600,54,20599098,1000,1,1000,40
31394,15697,31395,101,2357,285678,1000,1,1000,40
31395,15697,31394,2357,101,30567322,3000,5,1000,30
31396,15698,31397,2687,2087,74634289,1000,10,1000,144
31397,15698,31396,2087,2687,4025365711,1000,1,1,40
31398,15699,31399,3596,2558,84943828,1000,1,1000,40
31399,15699,31398,2558,3596,940293172,1000,1,1000,40
31400,15700,31401,3294,3049,5566424,2000,200,1000,40
31401,15700,31400,3049,3294,144433576,1000,9,1000,40
31402,15701,31403,46,3576,2682279,1000,1,1,40
31403,15701,31402,3576,46,47317721,1000,10,1000,40
31404,15702,31405,1473,2274,6405751,1,1,1000,144
31405,15702,31404,2274,1473,96171249,1000,1,1,40
31406,15703,31407,3577,3597,354027,1000,1,1000,40
31407,15703,31406,3597,3577,19645973,1,1,1000,40
31408,15704,31409,3577,3099,631005,1000,1,1000,40
31409,15704,31408,3099,3577,19368995,1000,1,1000,40
31410,15705,31411,46,3269,1198679947,1000,1,1000,40
31411,15705,31410,3269,46,12801320053,1000,1,1000,40
31412,15706,31413,356,194,1051612647,1,1,1000,144
31413,15706,31412,194,356,15725602353,1000,10,1,34
31414,15707,31415,3482,3164,353892987,1000,35,1000,40
31415,15707,31414,3164,3482,4646107013,5000,1000,1000,200
31416,15708,31417,1642,791,164299372,420,420,1000,120
31417,15708,31416,791,1642,2115609628,1000,10,1,34
31418,15709,31419,177,3164,5778991578,1000,100,1,144
31419,15709,31418,3164,177,94221008422,5000,1000,1000,200
31420,15710,31421,2687,177,1291296732,1000,10,1000,144
31421,15710,31420,177,2687,15485918268,1000,750,1,144
31422,15711,31423,3601,326,67832758,1000,10,1,34
31423,15711,31422,326,3601,3762167242,1,1,1000,144
31424,15712,31425,3601,332,231146777,1000,10,1,34
31425,15712,31424,332,3601,2098853223,1,1,1000,144
31426,15713,31427,334,177,967824701,1,1,1000,144
31427,15713,31426,177,334,15809390299,1000,750,1,144
31428,15714,31429,3602,3115,7245699,1000,1,1000,40
31429,15714,31428,3115,3602,92754301,1000,1,1000,40
31430,15715,31431,3603,3399,4216739,1000,1,1000,40
31431,15715,31430,3399,3603,443401261,1000,1,1000,40
31432,15716,31433,1618,2061,441764787,1000,1,1000,40
31433,15716,31432,2061,1618,16335235213,1000,1,1000,40
31434,15717,31435,3594,1473,310662931,200,10,1000,40
31435,15717,31434,1473,3594,5849964069,1,1,1000,144
31436,15718,31437,3594,1475,546754495,200,10,1000,40
31437,15718,31436,1475,3594,9453245505,1,1,1000,144
31438,15719,31439,2901,2661,45073072,1000,1,1000,40
31439,15719,31438,2661,2901,954926928,1000,1,1,40
31440,15720,31441,1205,194,32834782,0,0,1000,25
31441,15720,31440,194,1205,16744380218,1000,10,1,34
31442,15721,31443,77,194,1033442400,1000,1700,0,30
31443,15721,31442,194,77,15743772600,1000,10,1000,34
31444,15722,31445,46,1818,42535979,1000,1,1,40
31445,15722,31444,1818,46,457464021,1000,1,1000,40
31446,15723,31447,1818,177,29124441,1000,1,1000,40
31447,15723,31446,177,1818,472217559,1000,100,1,144
31448,15724,31449,3482,130,204968027,1000,35,1000,40
31449,15724,31448,130,3482,4795031973,1,38,1000,40
31450,15725,31451,1290,282,142645646,0,1,1000,30
31451,15725,31450,282,1290,1628154354,1,5,1000,40
31452,15726,31453,46,3604,17958361,1000,1,1,40
31453,15726,31452,3604,46,222304639,1000,100,1000,144
31454,15727,31455,3598,1474,9465824,1000,1,1000,40
31455,15727,31454,1474,3598,157368176,1,1,1000,144
31456,15728,31457,3449,1474,348204329,1000,35,1000,40
31457,15728,31456,1474,3449,9651795671,1,1,1000,144
31458,15729,31459,356,2936,22041219,1,1,1000,144
31459,15729,31458,2936,356,477958781,1000,1000,1000,40
31460,15730,31461,2640,2936,12080559,0,0,1000,40
31461,15730,31460,2936,2640,387919441,1000,1000,1000,40
31462,15731,31463,2687,2936,293775526,1000,10,1000,144
31463,15731,31462,2936,2687,3706224474,1000,1000,1000,40
31464,15732,31465,820,2936,98038398,1000,1,1,40
31465,15732,31464,2936,820,1901961602,1000,1000,1000,40
31466,15733,31467,194,2936,70518452,1000,10,1,34
31467,15733,31466,2936,194,2929481548,1000,1000,1000,40
31468,15734,31469,3561,194,107804117,1000,10,1000,34
31469,15734,31468,194,3561,1292195883,1000,10,1,34
31470,15735,31471,2520,3575,86463591,1000,1,1000,40
31471,15735,31470,3575,2520,913536409,1000,1,1000,40
31472,15736,31473,151,2936,9695850,2,2,1,144
31473,15736,31472,2936,151,490304150,1000,1000,1000,40
31474,15737,31475,76,2936,14550277,1000,1,1,40
31475,15737,31474,2936,76,185449723,1000,1000,1000,40
31476,15738,31477,151,2936,33362214,2,0,1,144
31477,15738,31476,2936,151,466637786,1000,1000,1000,40
31478,15739,31479,2364,3467,30362325,1,1,1,34
31479,15739,31478,3467,2364,969637675,32,10,1000,40
31480,15740,31481,250,3467,49029005,1000,1,1000,40
31481,15740,31480,3467,250,950970995,23,7,1000,40
31482,15741,31483,3467,161,44467290,20,4,1000,40
31483,15741,31482,161,3467,955532710,431,1,1,14
31484,15742,31485,1115,3467,15014411,1,1,1,10
31485,15742,31484,3467,1115,984985589,68,14,1000,40
31486,15743,31487,458,3467,26059859,1000,1,1000,40
31487,15743,31486,3467,458,1973940141,16,3,1000,40
31488,15744,31489,3594,3467,15893772,200,10,1000,40
31489,15744,31488,3467,3594,984106228,20,6,1000,40
31490,15745,31491,2010,3467,12097707,0,395,1,34
31491,15745,31490,3467,2010,1148947293,571,114,1000,40
31492,15746,31493,1940,282,239138789,1000,100,1000,40
31493,15746,31492,282,1940,3760861211,1,5,1000,40
31494,15747,31495,871,463,16213273,1,1,1000,144
31495,15747,31494,463,871,483786727,1000,1,1000,40
31496,15748,31497,2640,160,43378659,0,0,1000,40
31497,15748,31496,160,2640,16733836341,490,10,1,14
31498,15749,31499,1259,2191,21573853,1000,1,1000,40
31499,15749,31498,2191,1259,253319147,1000,1,1000,40
31500,15750,31501,3216,46,40915899,2000,1,1000,40
31501,15750,31500,46,3216,1459084101,1000,1,1,40
31502,15751,31503,1924,130,2125941,1000,1,1000,40
31503,15751,31502,130,1924,47874059,1,1,1000,40
31504,15752,31505,1924,77,397720,1000,1,1000,40
31505,15752,31504,77,1924,49602280,1000,1700,1,30
31506,15753,31507,3445,3525,26079988,1000,1,1000,40
31507,15753,31506,3525,3445,1473920012,1000,1,1000,40
31508,15754,31509,46,1924,559612,1000,1,1,40
31509,15754,31508,1924,46,49440388,1000,1,1000,40
31510,15755,31511,655,763,19848257,1000,1,1,40
31511,15755,31510,763,655,480151743,1000,1,1000,40
31512,15756,31513,353,3605,200079892,1,1,1000,144
31513,15756,31512,3605,353,2819920108,0,200,1,30
31514,15757,31515,2995,1757,99079538,0,3,1000,144
31515,15757,31514,1757,2995,900920462,99,1,1,40
31516,15758,31517,1475,3117,13955749,1,1,1000,144
31517,15758,31516,3117,1475,271310251,1000,1,1,40
31518,15759,31519,22,3117,20069057,1000,1,1000,40
31519,15759,31518,3117,22,265196943,1000,1,1,40
31520,15760,31521,27,3117,27484754,1000,1,1000,40
31521,15760,31520,3117,27,257781246,1000,1,1,40
31522,15761,31523,2841,3117,24478737,1000,1,1000,40
31523,15761,31522,3117,2841,260787263,1000,1,1,40
31524,15762,31525,907,3594,16910997,1000,1,1000,40
31525,15762,31524,3594,907,1983089003,200,10,1000,40
31526,15763,31527,474,3117,25452013,1000,1,1000,72
31527,15763,31526,3117,474,259813987,1000,1,1,40
31528,15764,31529,3606,805,452572,1000,1,1000,40
31529,15764,31528,805,3606,54547428,1000,1,1000,40
31530,15765,31531,87,1940,444188366,1,48,1000,16
31531,15765,31530,1940,87,4414547634,1000,100,1000,40
31532,15766,31533,476,3117,15121723,5000,500,1000,40
31533,15766,31532,3117,476,270144277,1000,1,10000,40
31534,15767,31535,520,3117,5670905,69420,69,1000,40
31535,15767,31534,3117,520,52822095,1000,1,1,40
31536,15768,31537,3245,3117,14498799,1000,1,1000,40
31537,15768,31536,3117,3245,270767201,1000,1,1000,40
31538,15769,31539,327,3117,10236372,1000,1,1000,40
31539,15769,31538,3117,327,275029628,1000,1,1000,40
31540,15770,31541,3117,376,4596591,1000,1,1000,40
31541,15770,31540,376,3117,280668409,1000,1,1000,40
31542,15771,31543,228,1259,9556548,1000,1,1000,40
31543,15771,31542,1259,228,790443452,1000,1,1000,40
31544,15772,31545,150,2936,53718645,99,1,1000,144
31545,15772,31544,2936,150,946281355,1000,1000,1000,40
31546,15773,31547,63,2936,45023067,1000,1,1000,40
31547,15773,31546,2936,63,454976933,1000,1000,1000,40
31548,15774,31549,58,2936,76420764,1000,1,1000,40
31549,15774,31548,2936,58,923579236,1000,1000,1000,40
31550,15775,31551,177,2938,185739336,1000,100,1,144
31551,15775,31550,2938,177,5814260664,1000,1,1000,40
31552,15776,31553,3594,3467,36770692,200,10,1000,40
31553,15776,31552,3467,3594,963229308,24,7,1000,40
31554,15777,31555,907,3594,195799992,1000,1,1000,40
31555,15777,31554,3594,907,1804200008,200,10,1000,40
31556,15778,31557,3594,1474,754835390,200,10,1000,40
31557,15778,31556,1474,3594,9245164610,1,1,1000,144
31558,15779,31559,3576,1324,13175461,1000,10,1000,40
31559,15779,31558,1324,3576,186824539,1000,1,1,40
31560,15780,31561,3576,1971,981385,1000,10,1000,40
31561,15780,31560,1971,3576,99018615,448,10,1000,144
31562,15781,31563,3576,400,30494982,1000,10,1000,40
31563,15781,31562,400,3576,769505018,1000,1,1000,40
31564,15782,31565,3576,77,60610307,1000,10,1000,40
31565,15782,31564,77,3576,939389693,1000,1700,1,30
31566,15783,31567,1137,2829,16947944,1000,1,1000,40
31567,15783,31566,2829,1137,606686056,1000,10,1,34
31568,15784,31569,3576,520,854443,1000,10,1000,40
31569,15784,31568,520,3576,49145557,69420,69,1000,40
31570,15785,31571,3576,805,3450832,1000,10,1000,40
31571,15785,31570,805,3576,46549168,1000,1,1000,40
31572,15786,31573,3576,714,1292073,1000,10,1000,40
31573,15786,31572,714,3576,48707927,1000,1,1000,40
31574,15787,31575,3576,1986,4441164,1000,10,1000,40
31575,15787,31574,1986,3576,45558836,0,1,1,144
31576,15788,31577,3576,556,8805729,1000,10,1000,40
31577,15788,31576,556,3576,191194271,1000,1,1000,40
31578,15789,31579,3576,1731,4084854,1000,10,1000,40
31579,15789,31578,1731,3576,45915146,1000,1,1,40
31580,15790,31581,3576,24,38179299,1000,10,1000,40
31581,15790,31580,24,3576,461820701,1000,10,1000,40
31582,15791,31583,3576,79,1878588,1000,10,1000,40
31583,15791,31582,79,3576,98121412,1000,1,1000,40
31584,15792,31585,2640,3576,13997310,0,0,1000,40
31585,15792,31584,3576,2640,186002690,1000,10,1000,40
31586,15793,31587,3576,2057,11481716,1000,10,1000,40
31587,15793,31586,2057,3576,188518284,1000,1,1000,40
31588,15794,31589,3576,1886,1971766,1000,10,1000,40
31589,15794,31588,1886,3576,148028234,1000,1,1,40
31590,15795,31591,263,2687,1178731375,1000,1,1000,40
31591,15795,31590,2687,263,15598483625,1000,10,1000,144
31592,15796,31593,54,2471,18793317,1000,1,1,40
31593,15796,31592,2471,54,237443683,1000,1,1000,40
31594,15797,31595,3576,332,184103208,1000,10,1000,40
31595,15797,31594,332,3576,1815896792,1,1,1000,144
31596,15798,31597,3576,177,21612744,1000,10,1000,40
31597,15798,31596,177,3576,202384256,1000,100,1,144
31598,15799,31599,3576,130,89712913,1000,10,1000,40
31599,15799,31598,130,3576,1910287087,1,16,1000,40
31600,15800,31601,1924,282,3150391,1000,1,1000,40
31601,15800,31600,282,1924,46849609,1,5,1000,40
31602,15801,31603,1924,326,943878,1000,1,1000,40
31603,15801,31602,326,1924,49056122,1,1,1000,144
31604,15802,31605,54,1924,27344,1000,1,1,40
31605,15802,31604,1924,54,49972656,1000,1,1000,40
31606,15803,31607,1115,3593,205305833,1,1,1,10
31607,15803,31606,3593,1115,2194694167,1000,1,1000,40
31608,15804,31609,1501,1940,218745699,334,1,1000,40
31609,15804,31608,1940,1501,4010212301,1000,100,1000,40
31610,15805,31611,3576,2010,62653854,1000,10,1000,40
31611,15805,31610,2010,3576,937346146,36116,2,1,34
31612,15806,31613,3187,3525,659886,1000,1,1000,40
31613,15806,31612,3525,3187,999340114,1000,1,1000,40
31614,15807,31615,1940,400,12163861,1000,100,1000,40
31615,15807,31614,400,1940,5875641139,1000,1,1000,40
31616,15808,31617,3607,177,20890261,0,0,1000,30
31617,15808,31616,177,3607,379109739,1000,100,1,144
31618,15809,31619,3587,3542,83713916,1000,1,1000,40
31619,15809,31618,3542,3587,916286084,499,89,1000,75
31620,15810,31621,2254,77,13966147,20,1,1000,22
31621,15810,31620,77,2254,549382853,1000,1700,1000,30
31622,15811,31623,342,3608,17312435,1,1,1000,144
31623,15811,31622,3608,342,575790565,1000,1,1000,40
31624,15812,31625,739,344,4033468,1000,1,1000,40
31625,15812,31624,344,739,50698532,1,1,1000,144
31626,15813,31627,3576,265,22697520,1000,10,1000,40
31627,15813,31626,265,3576,477305480,10000,5000,1000,144
31628,15814,31629,3609,177,695583229,0,0,1,144
31629,15814,31628,177,3609,9304416771,1000,100,1,144
31630,15815,31631,2687,177,1636283205,1000,10,1000,144
31631,15815,31630,177,2687,15140931795,1000,750,1,144
31632,15816,31633,263,227,494154534,1000,1,1000,40
31633,15816,31632,227,263,10505845466,0,48000,1000,29
31634,15817,31635,3115,177,345205703,1000,1,1000,40
31635,15817,31634,177,3115,16432009297,1000,100,1,144
31636,15818,31637,177,151,1487161646,1000,100,1,144
31637,15818,31636,151,177,15290053354,2,2,1,144
31638,15819,31639,76,3082,12440344,1000,1,1,40
31639,15819,31638,3082,76,237559656,1000,1,1000,144
31640,15820,31641,3464,466,683369302,490,1,1000,40
31641,15820,31640,466,3464,16093845698,1000,1,1000,40
31642,15821,31643,189,177,765305069,1000,10,1,14
31643,15821,31642,177,189,16011909931,1000,100,0,144
31644,15822,31645,2515,177,80705854,16201,969,1,28
31645,15822,31644,177,2515,919294146,1000,100,0,144
31646,15823,31647,177,151,2145469,1000,100,1,144
31647,15823,31646,151,177,497854531,2,0,1,144
31648,15824,31649,177,151,46942187,1000,100,1,144
31649,15824,31648,151,177,453057813,2,0,1,144
31650,15825,31651,76,3082,6482013,1000,1,1,40
31651,15825,31650,3082,76,243517987,1000,1,1000,144
31652,15826,31653,263,177,983633460,1000,1,1000,40
31653,15826,31652,177,263,15793581540,1000,1000,1,144
31654,15827,31655,106,2,327237114,10000,10,1000,40
31655,15827,31654,2,106,3872762886,0,1000,1000,18
31656,15828,31657,263,77,751666450,1000,1,1000,40
31657,15828,31656,77,263,16025548550,1000,1700,1,30
31658,15829,31659,468,3610,133729506,1000,1,1,40
31659,15829,31658,3610,468,1206270494,1000,1,1000,40
31660,15830,31661,3133,3593,73274861,500,300,1000,40
31661,15830,31660,3593,3133,926725139,1000,600,1000,14
31662,15831,31663,3611,3294,24289205,1000,1,1000,40
31663,15831,31662,3294,3611,563757795,2000,200,1000,40
31664,15832,31665,2568,43,1375776,1000,1,1,40
31665,15832,31664,43,2568,47124224,1000,1,1000,40
31666,15833,31667,3576,2687,171607327,1000,10,1000,40
31667,15833,31666,2687,3576,3828392673,1000,10,1000,144
31668,15834,31669,3576,263,57938271,1000,10,1000,40
31669,15834,31668,263,3576,942061729,1000,1,1000,40
31670,15835,31671,2568,177,1841738,1000,1,1,40
31671,15835,31670,177,2568,146904262,1000,100,1000,144
31672,15836,31673,2568,326,11406739,1000,1,1,40
31673,15836,31672,326,2568,137339261,1,1,1000,144
31674,15837,31675,3576,139,128903637,1000,10,1000,40
31675,15837,31674,139,3576,1371096363,1000,1,1000,40
31676,15838,31677,3576,513,14451101,1000,10,1000,40
31677,15838,31676,513,3576,485548899,0,1,1000,144
31678,15839,31679,2712,3576,12258857,1000,1,1000,40
31679,15839,31678,3576,2712,137741143,1000,10,1000,40
31680,15840,31681,869,3576,7873492,1000,1,1000,40
31681,15840,31680,3576,869,142126508,1000,10,1000,40
31682,15841,31683,3576,1685,1859649,1000,10,1000,40
31683,15841,31682,1685,3576,48140351,0,1,1000,144
31684,15842,31685,3576,2087,4944114,1000,10,1000,40
